"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.115820167E0,-2.945874023E-1,9.373657379E0,-2.325563965E0,9.662322814E0
3.125841167E0,-2.350112915E-1,9.575288086E0,-2.120640106E0,9.810121645E0
3.135861167E0,-2.285746765E-1,9.737850037E0,-1.819915466E0,9.909089869E0
3.145881167E0,-2.550695801E-1,9.868228912E0,-1.352886658E0,9.963799710E0
3.155902167E0,-2.580633545E-1,9.992620239E0,-9.604028320E-1,1.004198335E1
3.165922167E0,-1.673519897E-1,1.007075775E1,-4.809498596E-1,1.008362441E1
3.175943167E0,-1.339714050E-1,1.018167709E1,3.293151855E-2,1.018261171E1
3.185963167E0,-4.071533203E-2,1.016087036E1,5.322930908E-1,1.017488477E1
3.195984167E0,-2.484832764E-2,1.016910324E1,1.269360352E0,1.024805122E1
3.206004167E0,3.832031250E-2,1.004635849E1,1.814376984E0,1.020895446E1
3.216025167E0,-2.874023438E-2,9.923613739E0,2.372865601E0,1.020340271E1
3.226045167E0,-6.182144165E-2,9.760153656E0,2.834954681E0,1.016372911E1
3.236066167E0,-5.239105225E-2,9.673334198E0,3.273392944E0,1.021230829E1
3.246086167E0,-1.601669312E-2,9.563013611E0,3.621269531E0,1.022570677E1
3.256106167E0,5.987548828E-4,9.453142090E0,3.637735291E0,1.012891967E1
3.266127167E0,6.975494385E-2,9.418414307E0,3.705843658E0,1.012149549E1
3.276147167E0,2.409988403E-1,9.514664154E0,3.731889496E0,1.022320466E1
3.286168167E0,3.704795837E-1,9.500443726E0,3.586242371E0,1.016153632E1
3.296188167E0,3.897894287E-1,9.473200378E0,3.317551117E0,1.004487962E1
3.306209167E0,4.429289246E-1,9.568701782E0,2.832110596E0,9.988848295E0
3.316229167E0,4.044589233E-1,9.615105286E0,2.109712830E0,9.852143163E0
3.326250167E0,3.700305176E-1,9.697284393E0,1.666634216E0,9.846416445E0
3.336270167E0,3.388952637E-1,9.898316345E0,1.246457977E0,9.982242932E0
3.346291167E0,3.270698547E-1,1.011566437E1,7.771838379E-1,1.015074652E1
3.356311167E0,3.406915283E-1,1.029993118E1,2.606080627E-1,1.030885879E1
3.366331167E0,2.912942505E-1,1.039198975E1,-1.793270874E-1,1.039761807E1
3.376352167E0,2.345622253E-1,1.046518753E1,-5.968089294E-1,1.048481523E1
3.386372167E0,1.648072815E-1,1.054796539E1,-8.364605713E-1,1.058236276E1
3.396393167E0,1.734892273E-1,1.045336212E1,-1.033151550E0,1.050572607E1
3.406413167E0,9.325607300E-2,1.039618103E1,-1.220412140E0,1.046798369E1
3.416434167E0,-5.388793945E-3,1.026415558E1,-1.394500122E0,1.035845304E1
3.426454167E0,-9.580078125E-2,1.008497818E1,-1.564696198E0,1.020608823E1
3.436475167E0,-1.968406677E-1,1.002016296E1,-1.583856354E0,1.014647786E1
3.446495167E0,-2.130070496E-1,1.002824615E1,-1.560055847E0,1.015110177E1
3.456515167E0,-1.972897339E-1,9.958640900E0,-1.575324097E0,1.008439873E1
3.466536167E0,-1.577719116E-1,1.002704865E1,-1.520837402E0,1.014295533E1
3.476556167E0,-6.945556641E-2,1.005638763E1,-1.487456818E0,1.016603581E1
3.486577167E0,-9.999206543E-2,1.008048752E1,-1.398990784E0,1.017759315E1
3.496597167E0,-1.127156067E-1,1.005578888E1,-1.410816193E0,1.015490015E1
3.506618167E0,-8.846603394E-2,1.000908600E1,-1.590592346E0,1.013506846E1
3.516638167E0,5.613327026E-2,1.005563919E1,-1.519639893E0,1.016997227E1
3.526659167E0,1.034349060E-1,9.965227203E0,-1.433419189E0,1.006832372E1
3.536679167E0,1.306782532E-1,9.861941986E0,-1.681752777E0,1.000516211E1
